Count,Pixel_2,Pixel_2,Value_1,Value_2,Value_3,Survived,Pclass,Empty
4758,200,300,187,189,191,0,1,1
4759,200,300,187,189,191,0,3,1
4760,200,300,187,189,191,1,3,1
4761,200,300,129,131,133,1,2,1
4762,200,300,192,194,196,1,3,1
4763,200,300,192,194,196,0,1,1
4764,200,300,192,194,196,1,3,1
4765,200,300,192,194,196,1,1,1
4766,200,300,180,182,184,1,3,1
4767,200,300,192,194,196,1,1,1
4768,200,300,185,187,189,1,3,1
4769,200,300,180,182,184,1,3,1
4770,200,300,163,165,167,0,1,1
4771,200,300,163,165,167,0,3,1
4772,200,300,162,164,166,1,3,1
4773,200,300,160,162,164,1,2,1
4774,200,300,160,162,164,1,3,1
4775,200,300,162,164,166,1,1,1
4776,200,300,162,164,166,0,3,1
4777,200,300,163,165,167,1,1,1
4778,200,300,163,165,167,1,3,1
4779,200,300,128,130,132,1,1,1
4780,200,300,178,180,182,1,3,1
4781,200,300,178,180,182,1,3,1
4782,200,300,178,180,182,0,1,1
4783,200,300,191,194,194,1,3,1
4784,200,300,200,203,203,0,3,1
4785,200,300,208,211,211,0,2,1
4786,200,300,214,217,217,1,3,1
4787,200,300,217,220,220,1,1,1
4788,200,300,210,215,215,1,3,1
4789,200,300,214,217,217,0,1,1
4790,200,300,210,213,213,1,3,1
4791,200,300,208,210,212,1,1,1
4792,200,300,206,210,212,1,3,1
4793,200,300,206,210,212,1,3,1
4794,200,300,206,210,212,1,1,1
4795,200,300,205,209,211,1,3,1
4796,200,300,205,209,211,0,3,1
4797,200,300,205,209,211,0,2,1
4798,200,300,204,208,210,1,3,1
4799,200,300,202,206,208,1,1,1
4800,200,300,203,207,209,1,3,1
4801,200,300,203,205,207,1,1,1
4802,200,300,205,207,209,0,3,1
4803,200,300,190,193,193,1,1,1
4804,200,300,204,207,207,1,3,1
4805,200,300,204,207,207,1,3,1
4806,200,300,204,207,207,1,1,1
4807,200,300,204,207,207,1,3,1
4808,200,300,203,206,206,0,3,1
4809,200,300,203,206,206,1,2,1
4810,200,300,201,204,204,0,3,1
4811,200,300,201,204,204,0,1,1
4812,200,300,200,203,203,1,3,1
4813,200,300,200,203,203,1,1,1
4814,200,300,197,200,200,1,3,1
4815,200,300,199,202,202,0,1,1
4816,200,300,197,200,200,1,3,1
4817,200,300,199,202,202,1,3,1
4818,200,300,199,202,202,1,1,1
4819,200,300,199,202,202,1,3,1
4820,200,300,197,200,200,1,3,1
4821,200,300,197,197,197,1,2,1
4822,200,300,196,199,199,0,3,1
4823,200,300,197,197,197,0,1,1
4824,200,300,197,197,197,1,3,1
4825,200,300,199,199,199,1,1,1
4826,200,300,200,200,198,1,3,1
4827,200,300,199,199,197,1,1,1
4828,200,300,197,197,195,0,3,1
4829,200,300,200,200,200,1,3,1
4830,200,300,203,203,203,1,1,1
4831,200,300,201,204,204,1,3,1
4832,200,300,203,206,206,1,3,1
4833,200,300,205,208,208,1,2,1
4834,200,300,205,208,208,0,3,1
4835,200,300,205,208,208,1,1,1
4836,200,300,206,209,209,0,3,1
4837,200,300,206,209,209,0,1,1
4838,200,300,205,208,208,1,3,1
4839,200,300,207,210,210,1,1,1
4840,200,300,210,213,213,1,3,1
4841,200,300,212,215,215,1,3,1
4842,200,300,214,217,217,1,1,1
4843,200,300,214,217,217,1,3,1
4844,200,300,213,216,216,1,3,1
4845,200,300,213,216,216,1,2,1
4846,200,300,213,216,216,1,3,1
4847,200,300,196,198,200,1,1,1
4848,200,300,205,207,209,1,3,1
4849,200,300,190,192,194,1,1,1
4850,200,300,171,172,177,1,3,1
4851,200,300,169,170,175,1,1,1
4852,200,300,165,166,171,1,3,1
4853,200,300,177,178,183,1,3,1
4854,200,300,187,188,193,1,1,1
4855,200,300,205,207,209,1,3,1
4856,200,300,218,222,224,1,3,1
4857,200,300,217,221,223,1,2,1
4858,200,300,223,227,229,1,3,1
4859,200,300,215,219,221,1,1,1
4860,200,300,209,213,215,1,3,1
4861,200,300,213,217,219,1,1,1
4862,200,300,213,217,219,1,3,1
4863,200,300,211,215,217,1,1,1
4864,200,300,199,203,205,1,3,1
4865,200,300,181,185,187,0,3,1
4866,200,300,175,179,181,1,1,1
4867,200,300,165,169,171,1,3,1
4868,200,300,158,162,164,1,3,1
4869,200,300,165,169,171,1,2,1
4870,200,300,166,170,172,1,3,1
4871,200,300,175,179,181,1,1,1
4872,200,300,180,184,186,0,3,1
4873,200,300,177,181,183,0,1,1
4874,200,300,187,191,193,1,3,1
4875,200,300,185,189,191,1,1,1
4876,200,300,191,195,197,1,3,1
4877,200,300,181,185,187,1,3,1
4878,200,300,173,176,181,0,1,1
4879,200,300,161,164,169,1,3,1
4880,200,300,148,151,156,1,3,1
4881,200,300,154,157,162,1,2,1
4882,200,300,175,178,183,1,3,1
4883,200,300,195,198,203,1,1,1
4884,200,300,211,214,219,0,3,1
4885,200,300,211,214,219,1,1,1
4886,200,300,211,214,219,0,3,1
4887,200,300,211,214,219,0,1,1
4888,200,300,205,208,213,1,3,1
4889,200,300,203,206,211,1,3,1
4890,200,300,199,202,207,1,1,1
4891,200,300,198,201,206,0,3,1
4892,200,300,202,205,210,1,3,1
4893,200,300,198,201,206,1,2,1
4894,200,300,194,197,202,1,3,1
4895,200,300,191,194,199,1,1,1
4896,200,300,188,191,196,1,3,1
4897,200,300,185,188,193,1,1,1
4898,200,300,182,185,190,0,3,1
4899,200,300,181,184,189,0,1,1
4900,200,300,174,177,182,1,3,1
4901,200,300,174,177,182,1,3,1
4902,200,300,174,177,182,1,1,1
4903,200,300,141,144,149,1,3,1
4904,200,300,174,177,182,0,3,1
4905,200,300,174,177,182,1,2,1
4906,200,300,171,174,179,1,3,1
4907,200,300,170,172,179,1,1,1
4908,200,300,169,171,178,1,3,1
4909,200,300,169,171,178,1,1,1
4910,200,300,169,171,178,0,3,1
4911,200,300,174,177,182,1,1,1
4912,200,300,174,177,182,0,3,1
4913,200,300,183,186,191,0,3,1
4914,200,300,192,195,200,1,1,1
4915,200,300,192,195,200,1,3,1
4916,200,300,192,195,200,1,3,1
4917,200,300,194,197,202,0,2,1
4918,200,300,192,195,200,1,3,1
4919,200,300,194,197,202,1,1,1
4920,200,300,194,197,202,1,3,1
4921,200,300,197,200,205,1,1,1
4922,200,300,201,204,209,1,3,1
4923,200,300,199,202,207,1,1,1
4924,200,300,204,207,212,0,3,1
4925,200,300,212,215,220,0,3,1
4926,200,300,215,218,223,1,1,1
4927,200,300,215,218,223,1,3,1
4928,200,300,212,215,220,1,3,1
4929,200,300,212,215,220,1,2,1
4930,200,300,212,215,220,0,3,1
4931,200,300,192,196,198,1,1,1
4932,200,300,195,199,201,1,3,1
4933,200,300,192,196,198,1,1,1
4934,200,300,195,199,201,1,3,1
4935,200,300,196,200,202,1,1,1
4936,200,300,195,199,201,0,3,1
4937,200,300,192,196,198,1,3,1
4938,200,300,194,198,200,0,1,1
4939,200,300,192,196,198,0,3,1
4940,200,300,191,195,197,1,3,1
4941,200,300,212,210,222,1,2,1
4942,200,300,215,215,227,1,3,1
4943,200,300,215,215,227,0,1,1
4944,200,300,216,216,230,1,3,1
4945,200,300,218,218,230,1,1,1
4946,200,300,216,216,230,1,3,1
4947,200,300,219,219,233,1,1,1
4948,200,300,218,221,234,1,3,1
4949,200,300,216,216,230,1,3,1
4950,200,300,204,202,221,0,1,1
4951,200,300,178,176,195,0,3,1
4952,200,300,175,173,192,1,3,1
4953,200,300,168,166,185,1,2,1
4954,200,300,166,167,185,1,3,1
4955,200,300,186,187,205,1,1,1
4956,200,300,190,191,209,0,3,1
4957,200,300,211,213,229,1,1,1
4958,200,300,203,204,222,1,3,1
4959,200,300,204,206,222,1,1,1
4960,200,300,199,198,215,1,3,1
4961,200,300,209,211,227,1,3,1
4962,200,300,212,212,226,0,1,1
4963,200,300,215,218,231,1,3,1
4964,200,300,217,216,233,0,3,1
4965,200,300,211,211,225,0,2,1
4966,200,300,189,192,203,1,3,1
4967,200,300,203,203,217,1,1,1
4968,200,300,215,215,227,1,3,1
4969,200,300,224,224,238,1,1,1
4970,200,300,225,225,237,1,3,1
4971,200,300,226,227,237,1,1,1
4972,200,300,225,226,236,1,3,1
4973,200,300,224,225,235,1,3,1
4974,200,300,229,230,240,1,1,1
4975,200,300,223,224,234,1,3,1
4976,200,300,213,217,226,1,3,1
4977,200,300,206,209,220,1,2,1
4978,200,300,211,214,227,1,3,1
4979,200,300,217,218,236,1,1,1
4980,200,300,204,204,232,1,3,1
4981,200,300,183,183,211,1,1,1
4982,200,300,202,201,231,1,3,1
4983,200,300,159,164,191,1,1,1
4984,200,300,162,162,195,1,3,1
4985,200,300,145,148,180,1,3,1
4986,200,300,134,138,172,1,1,1
4987,200,300,134,136,170,1,3,1
4988,200,300,143,145,179,1,3,1
4989,200,300,143,147,181,1,2,1
4990,200,300,157,159,193,1,3,1
4991,200,300,165,165,198,1,1,1
4992,200,300,170,169,199,1,3,1
4993,200,300,178,177,202,0,1,1
4994,200,300,191,188,210,1,3,1
4995,200,300,205,201,220,1,1,1
4996,200,300,192,190,202,1,3,1
4997,200,300,203,202,212,1,3,1
4998,200,300,225,221,231,1,1,1
4999,200,300,234,235,240,1,3,1
5000,200,300,234,234,241,0,3,1
5001,200,300,229,230,235,0,2,1
5002,200,300,228,229,234,1,3,1
5003,200,300,44,45,50,1,1,1
5004,200,300,215,213,218,1,3,1
5005,200,300,218,216,221,1,1,1
5006,200,300,214,216,218,0,3,1
5007,200,300,26,24,36,1,1,1
5008,200,300,213,214,224,1,3,1
5009,200,300,204,214,224,1,3,1
5010,200,300,207,214,225,1,1,1
5011,200,300,215,215,227,1,3,1
5012,200,300,209,213,222,0,3,1
5013,200,300,214,217,228,1,2,1
5014,200,300,209,213,222,0,3,1
5015,200,300,215,215,227,0,1,1
5016,200,300,213,216,227,1,3,1
5017,200,300,213,216,227,1,1,1
5018,200,300,217,220,233,1,3,1
5019,200,300,220,222,238,0,1,1
5020,200,300,217,218,228,1,3,1
5021,200,300,217,221,230,1,3,1
5022,200,300,218,223,229,1,1,1
5023,200,300,217,218,228,1,3,1
5024,200,300,215,219,228,1,3,1
5025,200,300,215,219,228,1,2,1
5026,200,300,210,214,223,0,3,1
5027,200,300,215,216,226,0,1,1
5028,200,300,210,211,221,1,3,1
5029,200,300,214,213,223,1,1,1
5030,200,300,208,209,219,1,3,1
5031,200,300,207,205,217,1,1,1
5032,200,300,205,204,214,0,3,1
5033,200,300,195,199,208,1,3,1
5034,200,300,208,212,221,1,1,1
5035,200,300,208,211,222,1,3,1
5036,200,300,204,209,220,1,3,1
5037,200,300,207,210,221,1,2,1
5038,200,300,204,209,220,0,3,1
5039,200,300,207,210,221,1,1,1
5040,200,300,205,210,221,0,3,1
5041,200,300,207,210,223,0,1,1
5042,200,300,204,209,220,1,3,1
5043,200,300,206,209,220,1,1,1
5044,200,300,206,209,220,1,3,1
5045,200,300,209,212,225,0,3,1
5046,200,300,198,203,214,1,1,1
5047,200,300,199,202,213,1,3,1
5048,200,300,202,207,218,1,3,1
5049,200,300,202,205,218,1,2,1
5050,200,300,192,197,208,1,3,1
5051,200,300,202,204,211,1,1,1
5052,200,300,202,204,211,0,3,1
5053,200,300,215,212,219,0,1,1
5054,200,300,214,216,218,1,3,1
5055,200,300,213,214,219,1,1,1
5056,200,300,210,212,214,1,3,1
5057,200,300,214,213,215,1,3,1
5058,200,300,216,216,216,0,1,1
5059,200,300,216,206,206,1,3,1
5060,200,300,219,207,209,1,3,1
5061,200,300,224,210,203,1,2,1
5062,200,300,220,206,199,1,3,1
5063,200,300,218,205,187,1,1,1
5064,200,300,231,211,201,0,3,1
5065,200,300,210,190,180,1,1,1
5066,200,300,215,194,180,0,3,1
5067,200,300,206,191,173,0,1,1
5068,200,300,205,187,172,1,3,1
5069,200,300,201,185,163,1,3,1
5070,200,300,207,183,163,1,1,1
5071,200,300,202,178,158,0,3,1
5072,200,300,206,182,162,1,3,1
5073,200,300,202,177,154,1,2,1
5074,200,300,206,180,155,1,3,1
5075,200,300,205,177,157,1,1,1
5076,200,300,198,170,150,1,3,1
5077,200,300,206,180,155,1,1,1
5078,200,300,211,176,145,0,3,1
5079,200,300,210,174,146,0,1,1
5080,200,300,208,174,146,1,3,1
5081,200,300,207,169,137,1,3,1
5082,200,300,211,176,145,1,1,1
5083,200,300,199,167,132,1,3,1
5084,200,300,206,172,137,0,3,1
5085,200,300,208,174,139,1,2,1
5086,200,300,206,172,137,1,3,1
5087,200,300,205,172,141,1,1,1
5088,200,300,204,172,132,1,3,1
5089,200,300,199,165,130,1,1,1
5090,200,300,199,165,130,0,3,1
5091,200,300,200,165,132,1,1,1
5092,200,300,202,164,132,0,3,1
5093,200,300,202,165,131,0,3,1
5094,200,300,203,165,133,1,1,1
5095,200,300,203,165,133,1,3,1
5096,200,300,199,164,131,1,3,1
5097,200,300,197,162,131,1,2,1
5098,200,300,197,162,131,1,3,1
5099,200,300,205,167,137,1,1,1
5100,200,300,201,163,133,1,3,1
5101,200,300,202,163,136,1,1,1
5102,200,300,205,166,139,1,3,1
5103,200,300,202,163,136,1,1,1
5104,200,300,202,163,136,1,3,1
5105,200,300,205,166,139,1,3,1
5106,200,300,203,164,137,1,1,1
5107,200,300,205,166,139,1,3,1
5108,200,300,206,167,140,1,3,1
5109,200,300,208,169,142,1,2,1
5110,200,300,211,175,147,1,3,1
5111,200,300,206,167,140,1,1,1
5112,200,300,210,168,143,1,3,1
5113,200,300,212,170,145,1,1,1
5114,200,300,181,139,114,1,3,1
5115,200,300,215,173,148,1,1,1
5116,200,300,214,172,147,1,3,1
5117,200,300,215,173,148,1,3,1
5118,200,300,221,174,150,1,1,1
5119,200,300,216,167,148,1,3,1
5120,200,300,211,163,147,1,3,1
5121,200,300,209,164,149,0,2,1
5122,200,300,212,164,148,1,3,1
5123,200,300,210,162,146,1,1,1
5124,200,300,212,162,146,1,3,1
5125,200,300,214,165,146,1,1,1
5126,200,300,215,164,145,1,3,1
5127,200,300,215,161,143,1,1,1
5128,200,300,214,164,143,0,3,1
5129,200,300,214,164,143,0,3,1
5130,200,300,214,164,143,1,1,1
5131,200,300,213,162,143,1,3,1
5132,200,300,213,162,143,1,3,1
5133,200,300,213,162,143,1,2,1
5134,200,300,216,163,143,0,3,1
5135,200,300,213,162,143,1,1,1
5136,200,300,216,163,143,1,3,1
5137,200,300,216,163,143,1,1,1
5138,200,300,216,163,143,1,3,1
5139,200,300,214,164,143,1,1,1
5140,200,300,214,164,143,0,3,1
5141,200,300,214,164,143,1,3,1
5142,200,300,214,164,143,0,1,1
5143,200,300,214,164,143,0,3,1
5144,200,300,214,164,143,1,3,1
5145,200,300,214,164,143,1,2,1
5146,200,300,214,164,143,1,3,1
5147,200,300,214,164,143,0,1,1
5148,200,300,214,164,143,1,3,1
5149,200,300,214,164,143,1,1,1
5150,200,300,214,164,143,1,3,1
5151,200,300,214,164,143,1,1,1
5152,200,300,214,164,143,1,3,1
5153,200,300,214,164,143,1,3,1
5154,200,300,214,164,143,0,1,1
5155,200,300,213,160,140,0,3,1
5156,200,300,213,160,140,1,3,1
5157,200,300,216,164,141,1,2,1
5158,200,300,213,161,138,1,3,1
5159,200,300,213,161,138,1,1,1
5160,200,300,216,164,141,0,3,1
5161,200,300,216,164,141,1,1,1
5162,200,300,216,164,141,1,3,1
5163,200,300,214,165,141,1,1,1
5164,200,300,216,164,141,1,3,1
5165,200,300,214,165,141,1,3,1
5166,200,300,216,164,141,0,1,1
5167,200,300,216,163,143,1,3,1
5168,200,300,216,164,141,0,3,1
5169,200,300,216,164,141,0,2,1
5170,200,300,216,164,141,1,3,1
5171,200,300,214,165,141,1,1,1
5172,200,300,216,164,141,1,3,1
5173,200,300,216,164,141,0,1,1
5174,200,300,216,164,141,1,3,1
5175,200,300,214,165,141,1,1,1
5176,200,300,216,164,141,1,3,1
5177,200,300,216,164,141,1,3,1
5178,200,300,216,164,141,1,1,1
5179,200,300,214,165,141,1,3,1
5180,200,300,216,164,141,0,3,1
5181,200,300,216,164,141,0,2,1
5182,200,300,216,164,141,1,3,1
5183,200,300,214,165,141,1,1,1
5184,200,300,216,164,141,1,3,1
5185,200,300,216,164,141,1,1,1
5186,200,300,216,164,141,0,3,1
5187,200,300,214,165,141,1,1,1
5188,200,300,216,164,141,1,3,1
5189,200,300,216,164,141,1,3,1
5190,200,300,213,161,138,1,1,1
5191,200,300,215,162,142,1,3,1
5192,200,300,213,160,140,0,3,1
5193,200,300,213,160,140,1,2,1
5194,200,300,213,160,140,0,3,1
5195,200,300,215,162,142,0,1,1
5196,200,300,213,160,140,1,3,1
5197,200,300,213,160,140,1,1,1
5198,200,300,213,160,140,1,3,1
5199,200,300,215,162,142,0,1,1
5200,200,300,213,160,140,1,3,1
5201,200,300,213,160,140,1,3,1
5202,200,300,213,160,140,1,1,1
5203,200,300,215,162,142,1,3,1
5204,200,300,213,160,140,1,3,1
5205,200,300,213,160,140,1,2,1
5206,200,300,213,160,140,0,3,1
5207,200,300,215,162,142,0,1,1
5208,200,300,213,160,140,1,3,1
5209,200,300,213,160,140,1,1,1
5210,200,300,213,160,140,1,3,1
5211,200,300,215,162,142,1,1,1
5212,200,300,213,160,140,0,3,1
5213,200,300,213,160,140,1,3,1
5214,200,300,213,160,140,1,1,1
5215,200,300,215,162,142,1,3,1
5216,200,300,215,162,142,1,3,1
5217,200,300,189,155,120,1,2,1
5218,200,300,189,155,120,0,3,1
5219,200,300,194,158,121,1,1,1
5220,200,300,195,159,122,0,3,1
5221,200,300,193,157,120,0,1,1
5222,200,300,192,156,119,1,3,1
5223,200,300,193,157,120,1,1,1
5224,200,300,191,155,118,1,3,1
5225,200,300,188,152,115,1,3,1
5226,200,300,189,153,116,1,1,1
5227,200,300,199,157,119,1,3,1
5228,200,300,199,157,119,1,3,1
5229,200,300,200,158,120,1,2,1
5230,200,300,198,158,120,1,3,1
5231,200,300,196,158,121,1,1,1
5232,200,300,199,157,124,1,3,1
5233,200,300,196,158,121,1,1,1
5234,200,300,199,158,122,1,3,1
5235,200,300,203,161,128,1,1,1
5236,200,300,198,159,125,1,3,1
5237,200,300,209,166,135,1,3,1
5238,200,300,198,159,125,1,1,1
5239,200,300,198,160,123,1,3,1
5240,200,300,198,160,123,1,3,1
5241,200,300,200,163,124,1,2,1
5242,200,300,198,160,123,1,3,1
5243,200,300,200,162,125,1,1,1
5244,200,300,200,162,125,1,3,1
5245,200,300,201,163,126,1,1,1
5246,200,300,198,160,123,1,3,1
5247,200,300,196,160,123,1,1,1
5248,200,300,200,158,125,1,3,1
5249,200,300,198,160,123,0,3,1
5250,200,300,197,154,123,1,1,1
5251,200,300,196,153,122,1,3,1
5252,200,300,200,158,125,1,3,1
5253,200,300,196,154,121,1,2,1
5254,200,300,199,157,124,1,3,1
5255,200,300,197,159,122,1,1,1
5256,200,300,200,162,125,0,3,1
5257,200,300,255,255,235,0,1,1
5258,200,300,202,164,127,1,3,1
5259,200,300,201,164,125,1,1,1
5260,200,300,202,164,127,1,3,1
5261,200,300,205,167,130,1,3,1
5262,200,300,201,166,127,0,1,1
5263,200,300,205,170,131,1,3,1
5264,200,300,205,165,127,1,3,1
5265,200,300,201,163,126,1,2,1
5266,200,300,199,164,125,1,3,1
5267,200,300,200,166,124,1,1,1
5268,200,300,198,164,120,0,3,1
5269,200,300,202,164,127,1,1,1
5270,200,300,198,163,124,0,3,1
5271,200,300,201,163,126,0,1,1
5272,200,300,196,161,122,1,3,1
5273,200,300,203,167,130,1,3,1
5274,200,300,198,163,124,1,1,1
5275,200,300,200,164,127,0,3,1
5276,200,300,198,163,124,1,3,1
5277,200,300,200,164,127,1,2,1
5278,200,300,199,164,125,1,3,1
5279,200,300,200,164,127,1,1,1
5280,200,300,200,164,127,1,3,1
5281,200,300,202,166,129,1,1,1
5282,200,300,199,165,130,0,3,1
5283,200,300,197,164,131,0,1,1
5284,200,300,198,166,131,1,3,1
5285,200,300,21,0,0,1,3,1
5286,200,300,199,169,134,1,1,1
5287,200,300,205,169,141,1,3,1
5288,200,300,204,168,140,0,3,1
5289,200,300,203,166,132,1,2,1
5290,200,300,204,168,140,1,3,1
5291,200,300,201,162,135,1,1,1
5292,200,300,203,169,141,1,3,1
5293,200,300,204,170,142,1,1,1
5294,200,300,203,169,141,0,3,1
5295,200,300,202,171,138,1,1,1
5296,200,300,206,172,144,0,3,1
5297,200,300,196,173,140,0,3,1
5298,200,300,206,174,146,1,1,1
5299,200,300,210,178,150,1,3,1
5300,200,300,208,176,148,1,3,1
5301,200,300,205,176,147,0,2,1
5302,200,300,207,177,150,1,3,1
5303,200,300,196,173,145,1,1,1
5304,200,300,208,174,151,1,3,1
5305,200,300,206,174,146,1,1,1
5306,200,300,207,177,150,1,3,1
5307,200,300,205,175,148,1,1,1
5308,200,300,210,176,153,0,3,1
5309,200,300,205,176,152,0,3,1
5310,200,300,210,183,160,1,1,1
5311,200,300,211,184,161,1,3,1
5312,200,300,211,184,161,1,3,1
5313,200,300,41,17,0,1,2,1
5314,200,300,207,184,161,0,3,1
5315,200,300,209,184,161,1,1,1
5316,200,300,209,186,163,1,3,1
5317,200,300,208,185,162,1,1,1
5318,200,300,211,186,163,1,3,1
5319,200,300,209,188,167,1,1,1
5320,200,300,215,191,171,0,3,1
5321,200,300,213,189,169,1,3,1
5322,200,300,215,191,171,0,1,1
5323,200,300,218,192,172,0,3,1
5324,200,300,209,189,172,1,3,1
5325,200,300,210,190,173,1,2,1
5326,200,300,209,189,172,1,3,1
5327,200,300,208,191,178,0,1,1
5328,200,300,208,191,178,1,3,1
5329,200,300,208,189,176,1,1,1
5330,200,300,208,190,175,1,3,1
5331,200,300,211,186,179,1,1,1
5332,200,300,205,182,175,1,3,1
5333,200,300,207,187,179,1,3,1
5334,200,300,198,180,172,0,1,1
5335,200,300,205,186,180,0,3,1
5336,200,300,200,182,174,1,3,1
5337,200,300,199,181,173,1,2,1
5338,200,300,201,183,175,1,3,1
5339,200,300,202,188,181,1,1,1
5340,200,300,205,188,182,0,3,1
5341,200,300,207,193,186,1,1,1
5342,200,300,212,201,192,1,3,1
5343,200,300,213,197,187,1,1,1
5344,200,300,216,208,198,1,3,1
5345,200,300,214,205,197,1,3,1
5346,200,300,216,207,199,0,1,1
5347,200,300,207,198,190,1,3,1
5348,200,300,212,203,195,0,3,1
5349,200,300,202,193,185,0,2,1
5350,200,300,216,206,201,1,3,1
5351,200,300,221,210,207,1,1,1
5352,200,300,225,214,211,1,3,1
5353,200,300,226,215,212,1,1,1
5354,200,300,226,215,212,1,3,1
5355,200,300,221,210,207,1,1,1
5356,200,300,226,215,212,1,3,1
5357,200,300,214,203,200,1,3,1
5358,200,300,217,206,203,1,1,1
5359,200,300,214,203,200,1,3,1
5360,200,300,212,201,198,1,3,1
5361,200,300,214,203,200,1,2,1
5362,200,300,211,202,199,1,3,1
5363,200,300,210,201,198,1,1,1
5364,200,300,213,201,201,1,3,1
5365,200,300,214,204,204,1,1,1
5366,200,300,216,206,206,1,3,1
5367,200,300,217,207,207,1,1,1
5368,200,300,221,211,211,1,3,1
5369,200,300,217,207,207,1,3,1
5370,200,300,218,208,208,1,1,1
5371,200,300,218,208,208,1,3,1
5372,200,300,214,204,204,1,1,1
5373,200,300,215,206,203,1,3,1
5374,200,300,210,203,195,1,1,1
5375,200,300,207,200,192,1,3,1
5376,200,300,205,196,193,1,3,1
5377,200,300,209,199,194,0,1,1
5378,200,300,204,194,189,1,3,1
5379,200,300,200,188,181,1,3,1
5380,200,300,199,187,180,1,2,1
5381,200,300,199,187,173,1,3,1
5382,200,300,194,178,168,1,1,1
5383,200,300,197,179,171,1,3,1
5384,200,300,199,179,171,0,1,1
5385,200,300,197,174,165,0,3,1
5386,200,300,194,172,160,1,1,1
5387,200,300,188,166,154,1,3,1
5388,200,300,186,166,149,1,3,1
5389,200,300,184,162,145,1,1,1
5390,200,300,182,157,141,0,3,1
5391,200,300,182,157,141,1,3,1
5392,200,300,182,157,141,1,2,1
5393,200,300,182,155,139,1,3,1
5394,200,300,182,154,136,1,1,1
5395,200,300,185,152,135,1,3,1
5396,200,300,192,157,136,0,1,1
5397,200,300,186,151,130,1,3,1
5398,200,300,186,152,129,0,1,1
5399,200,300,187,154,123,0,3,1
5400,200,300,187,154,123,1,3,1
5401,200,300,187,154,123,1,1,1
5402,200,300,187,154,123,1,3,1
5403,200,300,187,154,123,0,3,1
5404,200,300,187,154,123,1,2,1
5405,200,300,187,152,121,1,3,1
5406,200,300,187,152,121,1,1,1
5407,200,300,187,152,121,1,3,1
5408,200,300,187,152,121,1,1,1
5409,200,300,187,152,121,1,3,1
5410,200,300,187,152,121,0,1,1
5411,200,300,187,152,121,0,3,1
5412,200,300,185,150,117,1,3,1
5413,200,300,185,150,117,1,1,1
5414,200,300,185,150,117,1,3,1
5415,200,300,185,150,117,1,3,1
5416,200,300,185,150,117,0,2,1
5417,200,300,186,148,118,1,3,1
5418,200,300,186,148,118,1,1,1
5419,200,300,186,148,118,1,3,1
5420,200,300,184,146,114,1,1,1
5421,200,300,182,144,112,1,3,1
5422,200,300,182,144,112,0,1,1
5423,200,300,186,148,118,1,3,1
5424,200,300,182,144,112,0,3,1
5425,200,300,186,148,118,0,1,1
5426,200,300,186,148,118,1,3,1
5427,200,300,186,148,118,1,3,1
5428,200,300,186,148,118,1,2,1
5429,200,300,186,148,118,0,3,1
5430,200,300,186,148,118,1,1,1
5431,200,300,186,148,118,1,3,1
5432,200,300,188,150,120,1,1,1
5433,200,300,189,151,121,1,3,1
5434,200,300,192,154,124,1,1,1
5435,200,300,192,154,124,1,3,1
5436,200,300,189,151,121,0,3,1
5437,200,300,192,154,124,0,1,1
5438,200,300,192,154,124,1,3,1
5439,200,300,189,151,121,1,3,1
5440,200,300,189,151,121,1,2,1
5441,200,300,192,154,124,1,3,1
5442,200,300,192,154,124,0,1,1
5443,200,300,189,151,121,1,3,1
5444,200,300,189,151,121,1,1,1
5445,200,300,192,154,124,1,3,1
5446,200,300,192,154,124,1,1,1
5447,200,300,189,151,121,1,3,1
5448,200,300,189,151,121,0,3,1
5449,200,300,189,151,121,1,1,1
5450,200,300,192,154,124,0,3,1
5451,200,300,192,154,124,0,3,1
5452,200,300,192,154,124,1,2,1
5453,200,300,192,154,124,1,3,1
5454,200,300,192,154,124,1,1,1
5455,200,300,192,154,124,0,3,1
5456,200,300,192,154,124,1,1,1
5457,200,300,192,154,124,1,3,1
5458,200,300,192,154,124,1,1,1
5459,200,300,192,154,122,1,3,1
5460,200,300,192,154,124,1,3,1
5461,200,300,192,154,122,1,1,1
5462,200,300,192,154,122,0,3,1
5463,200,300,192,154,122,0,3,1
5464,200,300,192,154,122,1,2,1
5465,200,300,192,154,122,1,3,1
5466,200,300,192,154,122,1,1,1
5467,200,300,187,149,119,1,3,1
5468,200,300,189,149,119,0,1,1
5469,200,300,189,149,119,1,3,1
5470,200,300,189,149,119,1,1,1
5471,200,300,189,149,119,1,3,1
5472,200,300,189,149,119,1,3,1
5473,200,300,189,149,119,1,1,1
5474,200,300,189,149,119,0,3,1
5475,200,300,193,153,123,1,3,1
5476,200,300,196,156,126,0,2,1
5477,200,300,196,156,126,0,3,1
5478,200,300,197,157,127,1,1,1
5479,200,300,197,157,127,1,3,1
5480,200,300,197,157,125,1,1,1
5481,200,300,197,157,125,1,3,1
5482,200,300,197,157,125,1,1,1
5483,200,300,197,157,125,1,3,1
5484,200,300,197,157,125,1,3,1
5485,200,300,197,157,125,1,1,1
5486,200,300,197,157,125,1,3,1
5487,200,300,197,157,125,1,3,1
5488,200,300,197,157,125,1,2,1
5489,200,300,197,157,125,1,3,1
5490,200,300,197,157,125,1,1,1
5491,200,300,197,157,125,1,3,1
